"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0059-9,Organizational information security policies: a review and research framework,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","A major stream of research within the field of information systems security examines the use of organizational policies that specify how users of information and technology resources should behave in order to prevent, detect, and respond to security incidents. However, this growing (and at times, conflicting) body of research has made it challenging for researchers and practitioners to comprehend the current state of knowledge on the formation, implementation, and effectiveness of security policies in organizations. Accordingly, the purpose of this paper is to synthesize what we know and what remains to be learned about organizational information security policies, with an eye toward a holistic understanding of this research stream and the identification of promising paths for future study. We review 114 influential security policy-related journal articles and identify five core relationships examined in the literature. Based on these relationships, we outline a research framework that synthesizes the construct linkages within the current literature. Building on our analysis of these results, we identify a series of gaps and draw on additional theoretical perspectives to propose a revised framework that can be used as a basis for future research.","['information security', 'policy', 'security policy', 'compliance', 'literature review', 'research framework']",W. Alec Cram,"W. Alec Cram is an Assistant Professor of Information and Process Management at Bentley University. He received a Ph.D. from Queen’s University. Alec previously worked as an IT Audit Manager at Deloitte, where he received a CISSP and CISA. Alec currently teaches undergraduate and graduate information security classes, while his research focuses on how information systems control initiatives can contribute to improving the performance of organizational processes. His work has been published or is forthcoming in outlets including the Information Systems Journal, European Journal of Information Systems, Journal of the Association for Information Systems and Information and Management.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0059-9,Organizational information security policies: a review and research framework,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","A major stream of research within the field of information systems security examines the use of organizational policies that specify how users of information and technology resources should behave in order to prevent, detect, and respond to security incidents. However, this growing (and at times, conflicting) body of research has made it challenging for researchers and practitioners to comprehend the current state of knowledge on the formation, implementation, and effectiveness of security policies in organizations. Accordingly, the purpose of this paper is to synthesize what we know and what remains to be learned about organizational information security policies, with an eye toward a holistic understanding of this research stream and the identification of promising paths for future study. We review 114 influential security policy-related journal articles and identify five core relationships examined in the literature. Based on these relationships, we outline a research framework that synthesizes the construct linkages within the current literature. Building on our analysis of these results, we identify a series of gaps and draw on additional theoretical perspectives to propose a revised framework that can be used as a basis for future research.","['information security', 'policy', 'security policy', 'compliance', 'literature review', 'research framework']",Jeffrey G. Proudfoot,"Jeffrey G. Proudfoot is an Assistant Professor in the Information and Process Management Department at Bentley University. Jeff’s research centers on information security and privacy with emphases on automated credibility assessment and insider threat detection. Jeff has contributed to over $1 million in Department of Homeland Security (DHS), Center for Identification Technology Research (CITeR), and National Science Foundation (NSF) grants, of which over $500 k was awarded with Jeff operating as a PI or a co-PI. His work has been published or is forthcoming in journals including the Journal of Management Information Systems, Information Technology for Development, Journal of Nonverbal Behavior, and International Journal of Sociology and Social Policy.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0059-9,Organizational information security policies: a review and research framework,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","A major stream of research within the field of information systems security examines the use of organizational policies that specify how users of information and technology resources should behave in order to prevent, detect, and respond to security incidents. However, this growing (and at times, conflicting) body of research has made it challenging for researchers and practitioners to comprehend the current state of knowledge on the formation, implementation, and effectiveness of security policies in organizations. Accordingly, the purpose of this paper is to synthesize what we know and what remains to be learned about organizational information security policies, with an eye toward a holistic understanding of this research stream and the identification of promising paths for future study. We review 114 influential security policy-related journal articles and identify five core relationships examined in the literature. Based on these relationships, we outline a research framework that synthesizes the construct linkages within the current literature. Building on our analysis of these results, we identify a series of gaps and draw on additional theoretical perspectives to propose a revised framework that can be used as a basis for future research.","['information security', 'policy', 'security policy', 'compliance', 'literature review', 'research framework']",John D’Arcy,"John D’Arcy is an Associate Professor in the Department of Accounting and MIS, Lerner College of Business and Economics, at the University of Delaware. He received his Ph.D. in Management Information Systems from Temple University. His research interests include information assurance and security, IT risk management, and computer ethics. His work appears in journals such as Information Systems Research, Decision Sciences Journal, European Journal of Information Systems, Journal of Management Information Systems, MIT Sloan Management Review, Decision Support Systems, and Computers and Security.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0056-z,Antecedents and outcomes of information privacy concerns in a peer context: An exploratory study,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Academic studies typically view privacy threats as originating solely from organizations. With the rise of social media, such a view is incomplete because consumers increasingly face risks from peers’ misuse of data. In this paper, we study information privacy in the context of peer relationships on commercial social media sites. We develop a model that considers relationships between the constructs of privacy experiences, privacy awareness, trust, risk, and benefits and how those relationships impact individuals’ disclosure behaviors. We test the model by creating a survey that includes a number of measures that were taken directly from or were closely based on measures from prior studies. We conduct seven pilot tests of undergraduate students in order to validate the survey items. Working with the online survey firm Qualtrics, we gather a dataset of 314 Facebook users’ responses to our validated survey, and we test our model using partial least squares techniques. We find that both privacy experiences and privacy awareness are quite significant predictors of privacy concerns. We also find that trust, risk, benefits, and privacy concerns work together to explain a large amount (37%) of the variance in disclosure behaviors. We discuss implications for practice and for future research.","['privacy concerns', 'peer', 'behavioral outcomes', 'disclosure']",Zafer D. Ozdemir,"Zafer D. Ozdemir is a Professor at the Farmer School of Business, Miami University. His research focuses on economics of e-commerce and has appeared in scholarly journals such as Information Systems Research, Journal of MIS, Decision Sciences, Decision Support Systems, Information & Management, and Communications of the ACM, among others.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0056-z,Antecedents and outcomes of information privacy concerns in a peer context: An exploratory study,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Academic studies typically view privacy threats as originating solely from organizations. With the rise of social media, such a view is incomplete because consumers increasingly face risks from peers’ misuse of data. In this paper, we study information privacy in the context of peer relationships on commercial social media sites. We develop a model that considers relationships between the constructs of privacy experiences, privacy awareness, trust, risk, and benefits and how those relationships impact individuals’ disclosure behaviors. We test the model by creating a survey that includes a number of measures that were taken directly from or were closely based on measures from prior studies. We conduct seven pilot tests of undergraduate students in order to validate the survey items. Working with the online survey firm Qualtrics, we gather a dataset of 314 Facebook users’ responses to our validated survey, and we test our model using partial least squares techniques. We find that both privacy experiences and privacy awareness are quite significant predictors of privacy concerns. We also find that trust, risk, benefits, and privacy concerns work together to explain a large amount (37%) of the variance in disclosure behaviors. We discuss implications for practice and for future research.","['privacy concerns', 'peer', 'behavioral outcomes', 'disclosure']",H. Jeff Smith,"H. Jeff Smith is the George and Mildred Panuska Professor in Business in the Farmer School of Business at Miami University in Oxford, Ohio. His research focuses on ethical, societal, and regulatory issues associated with strategic uses of information technology. His research has appeared in many highly ranked journals.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0056-z,Antecedents and outcomes of information privacy concerns in a peer context: An exploratory study,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Academic studies typically view privacy threats as originating solely from organizations. With the rise of social media, such a view is incomplete because consumers increasingly face risks from peers’ misuse of data. In this paper, we study information privacy in the context of peer relationships on commercial social media sites. We develop a model that considers relationships between the constructs of privacy experiences, privacy awareness, trust, risk, and benefits and how those relationships impact individuals’ disclosure behaviors. We test the model by creating a survey that includes a number of measures that were taken directly from or were closely based on measures from prior studies. We conduct seven pilot tests of undergraduate students in order to validate the survey items. Working with the online survey firm Qualtrics, we gather a dataset of 314 Facebook users’ responses to our validated survey, and we test our model using partial least squares techniques. We find that both privacy experiences and privacy awareness are quite significant predictors of privacy concerns. We also find that trust, risk, benefits, and privacy concerns work together to explain a large amount (37%) of the variance in disclosure behaviors. We discuss implications for practice and for future research.","['privacy concerns', 'peer', 'behavioral outcomes', 'disclosure']",John H. Benamati,"John H. Benamati is a Professor of Information Systems and Chair of the Information Systems and Analytics Department at the Farmer School of Business, Miami University, Oxford, Ohio, USA. His major research and teaching interests are e-commerce trust, changing IT, information privacy, and IT management/strategy.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0057-y,An empirical study on the susceptibility to social engineering in social networking sites: the case of Facebook,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Research suggests that social engineering attacks pose a significant security risk, with social networking sites (SNSs) being the most common source of these attacks. Recent studies showed that social engineers could succeed even among those organizations that identify themselves as being aware of social engineering techniques. Although organizations recognize the serious risks of social engineering, there is little understanding and control of such threats. This may be partly due to the complexity of human behaviors in failing to recognize attackers in SNSs. Due to the vital role that impersonation plays in influencing users to fall victim to social engineering deception, this paper aims to investigate the impact of source characteristics on users’ susceptibility to social engineering victimization on Facebook. In doing so, we identify source credibility dimensions in terms of social engineering on Facebook, Facebook-based source characteristics that influence users to judge an attacker as per these dimensions, and mediation effects that these dimensions play between Facebook-based source characteristics and susceptibility to social engineering victimization.","['social engineering', 'deception', 'impersonation', 'source credibility', 'phishing', 'Facebook']",Abdullah Algarni,"Abdullah Algarni is an Assistant Professor in the division of information technology, Institute of Public Administration, Saudi Arabia. He was previously with Queensland University of Technology, Australia. He received his PhD in Computer Science from Queensland University of Technology, Australia, Master degree in Computer Science from Western Michigan University, USA, and Bachelor degree in Computer Science from King Abdulaziz University, Saudi Arabia. His current research interests are mainly in the area of social engineering, phishing, deception, and information security management.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0057-y,An empirical study on the susceptibility to social engineering in social networking sites: the case of Facebook,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Research suggests that social engineering attacks pose a significant security risk, with social networking sites (SNSs) being the most common source of these attacks. Recent studies showed that social engineers could succeed even among those organizations that identify themselves as being aware of social engineering techniques. Although organizations recognize the serious risks of social engineering, there is little understanding and control of such threats. This may be partly due to the complexity of human behaviors in failing to recognize attackers in SNSs. Due to the vital role that impersonation plays in influencing users to fall victim to social engineering deception, this paper aims to investigate the impact of source characteristics on users’ susceptibility to social engineering victimization on Facebook. In doing so, we identify source credibility dimensions in terms of social engineering on Facebook, Facebook-based source characteristics that influence users to judge an attacker as per these dimensions, and mediation effects that these dimensions play between Facebook-based source characteristics and susceptibility to social engineering victimization.","['social engineering', 'deception', 'impersonation', 'source credibility', 'phishing', 'Facebook']",Yue Xu,"Yue Xu is an Associate Professor in the School of Electrical Engineering and Computer Science, Queensland University of Technology, Brisbane, QLD, Australia. She has worked in the areas of data mining and web intelligence for many years. Her current research interests are focused on user modeling in social media and recommender systems. She has published over 150 refereed papers covering research areas of pattern mining, recommender systems, trust and reputation management, and user profiling in social media. She has published in Journals such as IEEE Transactions on Knowledge and Data Engineering, ACM Transactions on Intelligent Systems and Technology, Data & Knowledge Engineering, Decision Support Systems, and international conferences such as WWW, ICDM, CIKM, ICIS, PACIS.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0057-y,An empirical study on the susceptibility to social engineering in social networking sites: the case of Facebook,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Research suggests that social engineering attacks pose a significant security risk, with social networking sites (SNSs) being the most common source of these attacks. Recent studies showed that social engineers could succeed even among those organizations that identify themselves as being aware of social engineering techniques. Although organizations recognize the serious risks of social engineering, there is little understanding and control of such threats. This may be partly due to the complexity of human behaviors in failing to recognize attackers in SNSs. Due to the vital role that impersonation plays in influencing users to fall victim to social engineering deception, this paper aims to investigate the impact of source characteristics on users’ susceptibility to social engineering victimization on Facebook. In doing so, we identify source credibility dimensions in terms of social engineering on Facebook, Facebook-based source characteristics that influence users to judge an attacker as per these dimensions, and mediation effects that these dimensions play between Facebook-based source characteristics and susceptibility to social engineering victimization.","['social engineering', 'deception', 'impersonation', 'source credibility', 'phishing', 'Facebook']",Taizan Chan,"Taizan Chan is senior lecturer and academic director (teaching and learning) at the Information Systems School, Science and Engineering Faculty at QUT. He has published in international journals such as IEEE transactions and Journal of the Association of Information Systems, and conferences such as the International Conference on Information Systems in the areas pertaining to organizational and user behavior related to information systems. His current research focuses on organizational behavior and technology design for big data.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0064-z,Adverse consequences of access to individualsâ€™ information: an analysis of perceptions and the scope of organisational influence,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Organisations are highly interested in collecting and analysing customer data to enhance their service offerings and customer interaction. However, individuals increasingly fear how such practices may negatively affect them. Although previous studies have investigated individuals’ concerns about information privacy practices, the adverse consequences people associate with external actors accessing their personal information remain unclear. To mitigate customers’ fears, organisations need to know which adverse consequences individuals are afraid of and how to address those negative perceptions. To investigate this topic, we conducted 22 focus groups with 119 participants. We developed a comprehensive conceptualisation and categorisation of individuals’ perceived adverse consequences of access to their information that includes seven types of consequences: psychological, social, career-related, physical, resource-related, prosecution-related, and freedom-related. Although individuals may limit their interactions with an organisation owing to consequences they associate with both the organisation and other actors, organisations can apply preventive and corrective mechanisms to mitigate some of these negative perceptions. However, organisations’ scope of influence is limited and some fears may be mitigated only by individuals themselves or government regulation, if at all.","['information privacy', 'access to individuals’ information', 'perceived adverse consequences', 'mitigation mechanisms', 'focus group study']",Sabrina Karwatzki,"Sabrina Karwatzki is Research Assistant and Ph.D. Candidate at the Faculty of Business and Economics of University of Augsburg (Germany). She holds a M.Sc. in business informatics from the University of Mannheim, Germany. Her research focuses on the impact of information privacy on individuals and organisations. Her work appeared in journals including the Journal of Management Information Systems and the Journal of Business Economics and in conference proceedings, such as ECIS, HICSS, and AMICS.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0064-z,Adverse consequences of access to individualsâ€™ information: an analysis of perceptions and the scope of organisational influence,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Organisations are highly interested in collecting and analysing customer data to enhance their service offerings and customer interaction. However, individuals increasingly fear how such practices may negatively affect them. Although previous studies have investigated individuals’ concerns about information privacy practices, the adverse consequences people associate with external actors accessing their personal information remain unclear. To mitigate customers’ fears, organisations need to know which adverse consequences individuals are afraid of and how to address those negative perceptions. To investigate this topic, we conducted 22 focus groups with 119 participants. We developed a comprehensive conceptualisation and categorisation of individuals’ perceived adverse consequences of access to their information that includes seven types of consequences: psychological, social, career-related, physical, resource-related, prosecution-related, and freedom-related. Although individuals may limit their interactions with an organisation owing to consequences they associate with both the organisation and other actors, organisations can apply preventive and corrective mechanisms to mitigate some of these negative perceptions. However, organisations’ scope of influence is limited and some fears may be mitigated only by individuals themselves or government regulation, if at all.","['information privacy', 'access to individuals’ information', 'perceived adverse consequences', 'mitigation mechanisms', 'focus group study']",Manuel Trenz,"Manuel Trenz is Assistant Professor at the Faculty of Business and Economics of University of Augsburg (Germany) and Research Associate in the Research Department for Information and Communication Technologies of the Centre for European Economic Research. He holds a Ph.D. from the Business School of the University of Mannheim, Germany. His research focuses on the implications of IT innovations on individuals’ perceptions and behavior, including innovative digital services, channel convergence in retailing, and social issues arising in the areas of privacy or the sharing economy. His work has been published in Journal of Management Information Systems, Business & Information Systems Engineering, and in conferences such as ICIS, ECIS and AMCIS.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0064-z,Adverse consequences of access to individualsâ€™ information: an analysis of perceptions and the scope of organisational influence,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Organisations are highly interested in collecting and analysing customer data to enhance their service offerings and customer interaction. However, individuals increasingly fear how such practices may negatively affect them. Although previous studies have investigated individuals’ concerns about information privacy practices, the adverse consequences people associate with external actors accessing their personal information remain unclear. To mitigate customers’ fears, organisations need to know which adverse consequences individuals are afraid of and how to address those negative perceptions. To investigate this topic, we conducted 22 focus groups with 119 participants. We developed a comprehensive conceptualisation and categorisation of individuals’ perceived adverse consequences of access to their information that includes seven types of consequences: psychological, social, career-related, physical, resource-related, prosecution-related, and freedom-related. Although individuals may limit their interactions with an organisation owing to consequences they associate with both the organisation and other actors, organisations can apply preventive and corrective mechanisms to mitigate some of these negative perceptions. However, organisations’ scope of influence is limited and some fears may be mitigated only by individuals themselves or government regulation, if at all.","['information privacy', 'access to individuals’ information', 'perceived adverse consequences', 'mitigation mechanisms', 'focus group study']",Virpi Kristiina Tuunainen,"Virpi Kristiina Tuunainen is Professor of IS at the Department of Information and Service Economy of Aalto University School of Business (Finland). Her research focuses on ICT enabled or enhanced services and customer and community digital innovation. Her work has appeared in journals, such as, MIS Quarterly, European Journal of Information Systems, Communications of the ACM, Journal of Management Information Systems, Journal of Strategic Information Systems, Information & Management and Information Society; and in conferences, such as, ICIS, ECIS and HICSS.",NA
"European Journal of Information Systems, Volume 26, Issue 6 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0064-z,Adverse consequences of access to individualsâ€™ information: an analysis of perceptions and the scope of organisational influence,Issue 6,"Volume 26, 2017 - Issue 6: Security and Privacy in 21st Century Organisations","Organisations are highly interested in collecting and analysing customer data to enhance their service offerings and customer interaction. However, individuals increasingly fear how such practices may negatively affect them. Although previous studies have investigated individuals’ concerns about information privacy practices, the adverse consequences people associate with external actors accessing their personal information remain unclear. To mitigate customers’ fears, organisations need to know which adverse consequences individuals are afraid of and how to address those negative perceptions. To investigate this topic, we conducted 22 focus groups with 119 participants. We developed a comprehensive conceptualisation and categorisation of individuals’ perceived adverse consequences of access to their information that includes seven types of consequences: psychological, social, career-related, physical, resource-related, prosecution-related, and freedom-related. Although individuals may limit their interactions with an organisation owing to consequences they associate with both the organisation and other actors, organisations can apply preventive and corrective mechanisms to mitigate some of these negative perceptions. However, organisations’ scope of influence is limited and some fears may be mitigated only by individuals themselves or government regulation, if at all.","['information privacy', 'access to individuals’ information', 'perceived adverse consequences', 'mitigation mechanisms', 'focus group study']",Daniel Veit,"Daniel Veit is Professor of Information Systems and Management at the Faculty of Business and Economics of University of Augsburg (Germany). He holds a master’s degree in Mathematics from University of Giessen and a Doctoral degree in Business Economics from Karlsruhe Institute of Technology. His research focuses on market mechanisms, sustainability related topics as well as business model and entrepreneurial concepts in and beyond Information Systems including questions regarding multichannel commerce, privacy, digital healthcare and sharing economy. His work appeared in international journals and conferences amongst others the Journal of Management Information Systems, Journal of Service Research, Business & Information Systems Engineering and the European Journal of Operational Research as well as the proceedings of the ICIS, ECIS, AMCIS, HICSS, AMA and INFORMS conference series.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0046-1,Service robots in hospitals: new perspectives on niche evolution and technology affordances,Issue 5,"Volume 26, 2017 - Issue 5","Changing demands in society and the limited capabilities of health systems have paved the way for robots to move out of industrial contexts and enter more human-centered environments such as health care. We explore the shared beliefs and concerns of health workers on the introduction of autonomously operating service robots in hospitals or professional care facilities. By means of Q-methodology, a mixed research approach specifically designed for studying subjective thought patterns, we identify five potential end-user niches, each of which perceives different affordances and outcomes from using service robots in their working environment. Our findings allow for better understanding resistance and susceptibility of different users in a hospital and encourage managerial awareness of varying demands, needs, and surrounding conditions that a service robot must contend with. We also discuss general insights into presenting the Q-methodology results and how an affordance-based view could inform the adoption, appropriation, and adaptation of emerging technologies.","['health information technology', 'IT affordance', 'materiality', 'mixed methods', 'niche evolution', 'Q-methodology', 'service robots']",Tobias Mettler,"Tobias Mettler is Associate Professor at the Swiss Graduate School of Public Administration, University of Lausanne. His research interests are in the area of design science research, technology adoption, applications of data science, and business models, with a particular focus on public sector innovations.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0046-1,Service robots in hospitals: new perspectives on niche evolution and technology affordances,Issue 5,"Volume 26, 2017 - Issue 5","Changing demands in society and the limited capabilities of health systems have paved the way for robots to move out of industrial contexts and enter more human-centered environments such as health care. We explore the shared beliefs and concerns of health workers on the introduction of autonomously operating service robots in hospitals or professional care facilities. By means of Q-methodology, a mixed research approach specifically designed for studying subjective thought patterns, we identify five potential end-user niches, each of which perceives different affordances and outcomes from using service robots in their working environment. Our findings allow for better understanding resistance and susceptibility of different users in a hospital and encourage managerial awareness of varying demands, needs, and surrounding conditions that a service robot must contend with. We also discuss general insights into presenting the Q-methodology results and how an affordance-based view could inform the adoption, appropriation, and adaptation of emerging technologies.","['health information technology', 'IT affordance', 'materiality', 'mixed methods', 'niche evolution', 'Q-methodology', 'service robots']",Michaela Sprenger,"Michaela Sprenger is a doctoral candidate at the Institute of Information Management, University of St. Gallen (HSG), where she writes her dissertation on service innovation and business models in the public sector.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0046-1,Service robots in hospitals: new perspectives on niche evolution and technology affordances,Issue 5,"Volume 26, 2017 - Issue 5","Changing demands in society and the limited capabilities of health systems have paved the way for robots to move out of industrial contexts and enter more human-centered environments such as health care. We explore the shared beliefs and concerns of health workers on the introduction of autonomously operating service robots in hospitals or professional care facilities. By means of Q-methodology, a mixed research approach specifically designed for studying subjective thought patterns, we identify five potential end-user niches, each of which perceives different affordances and outcomes from using service robots in their working environment. Our findings allow for better understanding resistance and susceptibility of different users in a hospital and encourage managerial awareness of varying demands, needs, and surrounding conditions that a service robot must contend with. We also discuss general insights into presenting the Q-methodology results and how an affordance-based view could inform the adoption, appropriation, and adaptation of emerging technologies.","['health information technology', 'IT affordance', 'materiality', 'mixed methods', 'niche evolution', 'Q-methodology', 'service robots']",Robert Winter,"Robert Winter is chair of business & information systems engineering and director of HSG’s Institute of Information Management, and academic director of HSG’s Ph.D. in management program. His research interests include design science research methodology, enterprise architecture management, governance of large IT projects, and healthcare service innovation.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0049-y,Balancing exploration and exploitation of IT resources: the influence of Digital Business Intensity on perceived organizational performance,Issue 5,"Volume 26, 2017 - Issue 5","Facing a barrage of novel information technology (IT), organizations must invest on the basis of the impact of IT capabilities on the organization’s performance. This research extends Bharadwaj’s (MIS Quarterly 169–196,
2000) resource-based view of the relationship between IT capability and performance by introducing both the mediating and moderating effects of Digital Business Intensity (DBI). Empirical data collected from CIO’s from US firms reveal that although IT capability positively influences organizational performance, this relationship may differ in strength at different levels of DBI. Our study also finds that IT capability is important in determining DBI, which in turn influences organizational performance. Findings highlight tensions between DBI exploration and IT capabilities exploitation. Results also suggest that companies that leverage their existing IT capabilities to drive DBI are more adept at securing performance returns. However, when DBI investments do not complement existing IT capabilities, DBI appears to dampen performance, further accentuated for high-DBI firms.","['Digital Business Intensity', 'IT capability', 'resource-based view', 'organizational performance']",Joseph K. Nwankpa,"Joseph K. Nwankpa is an Assistant Professor in the Department of Information Systems and Analytics in the Farmer School of Business at Miami University, Oxford, Ohio. He holds a Ph.D. from Kent State University in Information Systems. His primary research focuses on ERP systems, software security, digital business strategy, IT adoption and accounting Information Systems. His research has appeared in Information and Management, Communications of the Association for Information Systems, Computers and Security, Annals of Operations Research, Information Resources Management Journal and in proceedings of various Information Systems conferences including AMCIS, HICCS, ICIS and INFORMS.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0049-y,Balancing exploration and exploitation of IT resources: the influence of Digital Business Intensity on perceived organizational performance,Issue 5,"Volume 26, 2017 - Issue 5","Facing a barrage of novel information technology (IT), organizations must invest on the basis of the impact of IT capabilities on the organization’s performance. This research extends Bharadwaj’s (MIS Quarterly 169–196,
2000) resource-based view of the relationship between IT capability and performance by introducing both the mediating and moderating effects of Digital Business Intensity (DBI). Empirical data collected from CIO’s from US firms reveal that although IT capability positively influences organizational performance, this relationship may differ in strength at different levels of DBI. Our study also finds that IT capability is important in determining DBI, which in turn influences organizational performance. Findings highlight tensions between DBI exploration and IT capabilities exploitation. Results also suggest that companies that leverage their existing IT capabilities to drive DBI are more adept at securing performance returns. However, when DBI investments do not complement existing IT capabilities, DBI appears to dampen performance, further accentuated for high-DBI firms.","['Digital Business Intensity', 'IT capability', 'resource-based view', 'organizational performance']",Pratim Datta,"Pratim Datta is an Associate Professor in MIS and the Ph.D. Director for Kent State University’s College of Business. He is a Paul Pfeiffer Teaching Fellow and a University Scholar. He has multiple publications in journals including Journal of the Association for Information Systems, European Journal of Information Systems, Information Systems Journal, IEEE as well as best papers in conference proceedings. He has multiple patent applications in areas of biometrics and industrial design. He has worked as a project lead and technology consultant with international consulting firms.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0052-3,Impact of executive compensation on the execution of IT-based environmental strategies under competition,Issue 5,"Volume 26, 2017 - Issue 5","Drawing on agency theory and the contingent natural resource-based theory, this study employs firm-level archival and survey data of US manufacturing firms to examine the impact of CEO compensation forms on the execution of IT-based environmental strategies and the moderating influence of competitive intensity on this impact. The findings reveal that CEO fixed pay and bonus negatively affect the execution of the two types of IT-based environmental strategies, green IT strategies and IT-enabled green strategies, whereas CEO stock option positively influences such execution. The moderation analysis further highlights that while competitive intensity reinforces the positive impact of CEO stock option on both strategies, it weakens the negative impact of CEO fixed pay and bonus only on IT-enabled green strategies. The findings suggest that a highly competitive operating setting represents an ideal setting for using stock option to motivate CEOs to execute these two strategies. At the minimum, this setting helps mitigate the deterrent effect of fixed pay and bonus on CEOs’ execution of IT-enabled green strategies. The findings also suggest that firms should align their CEO compensation package with the characteristics of high uncertainty and long payback periods of IT-based environmental strategic endeavors and the competitive conditions they face.","['CEO compensation', 'agency theory', 'IT-based environmental strategies', 'competitive intensity']",Ricky Y. K. Chan,"Ricky Y. K. Chan is an associate professor in the Department of Management and Marketing at the Hong Kong Polytechnic University. Dr. Chan’s research interests lie in ethical and environmental issues relating to business operations and consumption. His research appeared in various journals such as the Journal of Management Studies, Journal of Business Ethics, European Journal of Information Systems, International Business Review and Information Society.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0052-3,Impact of executive compensation on the execution of IT-based environmental strategies under competition,Issue 5,"Volume 26, 2017 - Issue 5","Drawing on agency theory and the contingent natural resource-based theory, this study employs firm-level archival and survey data of US manufacturing firms to examine the impact of CEO compensation forms on the execution of IT-based environmental strategies and the moderating influence of competitive intensity on this impact. The findings reveal that CEO fixed pay and bonus negatively affect the execution of the two types of IT-based environmental strategies, green IT strategies and IT-enabled green strategies, whereas CEO stock option positively influences such execution. The moderation analysis further highlights that while competitive intensity reinforces the positive impact of CEO stock option on both strategies, it weakens the negative impact of CEO fixed pay and bonus only on IT-enabled green strategies. The findings suggest that a highly competitive operating setting represents an ideal setting for using stock option to motivate CEOs to execute these two strategies. At the minimum, this setting helps mitigate the deterrent effect of fixed pay and bonus on CEOs’ execution of IT-enabled green strategies. The findings also suggest that firms should align their CEO compensation package with the characteristics of high uncertainty and long payback periods of IT-based environmental strategic endeavors and the competitive conditions they face.","['CEO compensation', 'agency theory', 'IT-based environmental strategies', 'competitive intensity']",Katherine H. Y. Ma,"Katherine H. Y. Ma is an acting principal lecturer at Youth College of the Hong Kong Vocational Training Council. Dr. Ma’s research interests lie in issues concerning software piracy and green IT adoption. Her research appeared in Information Society, Management International Review, and various major conference proceedings.",NA
